# NOTES:
#
# This is a trace of Super Mario Bros from the FCEUX emulator.
#
# It's not a complete trace; I've snipped a bunch of repetitive stuff (but not all of it).
#
# More importantly, the trace goes _just_ up until the point where the program
# writes the first data into the PPU's palette memory space.
#
# For some reason my emulator never hits this area, and it's been a real pain
# to figure out what's going wrong.
#
# This trace uses indentation based on the stack pointer to help show you
# subroutine structure, which is really helpful.
#
# Figuring this out requires ridiculous amounts of focus and it's very easy
# to lose my place after each debugging session, so I'm writing this to help
# me pick back up the next time.
#
# I'm going to mark points in the trace where I _last_ checked that we've hit
# with the text ===MARK=== after the trace line.
#
# Other lines that are interesting will be marked with ===NOTE===


  $8000: 78       SEIA:00 X:00 Y:00 S:FD P:nvubdIzc 
        $90DE: 88       DEYA:00 X:07 Y:18 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:17 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:17 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:17 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:17 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0717 = #$00A:00 X:07 Y:17 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:17 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:16 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:16 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:16 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:16 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0716 = #$00A:00 X:07 Y:16 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:16 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:15 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:15 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:15 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:15 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0715 = #$00A:00 X:07 Y:15 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:15 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:14 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:14 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:14 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:14 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0714 = #$00A:00 X:07 Y:14 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:14 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:13 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:13 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:13 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:13 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0713 = #$00A:00 X:07 Y:13 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:13 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:12 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:12 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:12 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:12 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0712 = #$00A:00 X:07 Y:12 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:12 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:11 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:11 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:11 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:11 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0711 = #$00A:00 X:07 Y:11 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:11 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:10 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:10 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:10 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:10 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0710 = #$00A:00 X:07 Y:10 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:10 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:0F S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:0F S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:0F S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:0F S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $070F = #$00A:00 X:07 Y:0F S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:0F S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:0E S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:0E S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:0E S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:0E S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $070E = #$00A:00 X:07 Y:0E S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:0E S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:0D S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:0D S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:0D S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:0D S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $070D = #$00A:00 X:07 Y:0D S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:0D S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:0C S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:0C S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:0C S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:0C S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $070C = #$00A:00 X:07 Y:0C S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:0C S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:0B S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:0B S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:0B S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:0B S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $070B = #$00A:00 X:07 Y:0B S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:0B S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:0A S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:0A S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:0A S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:0A S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $070A = #$00A:00 X:07 Y:0A S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:0A S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:09 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:09 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:09 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:09 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0709 = #$00A:00 X:07 Y:09 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:09 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:08 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:08 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:08 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:08 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0708 = #$00A:00 X:07 Y:08 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:08 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:07 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:07 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:07 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:07 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0707 = #$00A:00 X:07 Y:07 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:07 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:06 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:06 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:06 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:06 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0706 = #$00A:00 X:07 Y:06 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:06 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:05 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:05 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:05 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:05 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0705 = #$00A:00 X:07 Y:05 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:05 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:04 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:04 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:04 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:04 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0704 = #$00A:00 X:07 Y:04 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:04 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:03 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:03 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:03 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:03 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0703 = #$00A:00 X:07 Y:03 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:03 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:02 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:02 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:02 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:02 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0702 = #$00A:00 X:07 Y:02 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:02 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:01 S:F7 P:nvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:01 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:01 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:01 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0701 = #$00A:00 X:07 Y:01 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:01 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:00 S:F7 P:nvubdIZC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:00 S:F7 P:nvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:07 Y:00 S:F7 P:nvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:07 Y:00 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $0700 = #$00A:00 X:07 Y:00 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:07 Y:00 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:07 Y:FF S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:07 Y:FF S:F7 P:nvubdIZC 
        $90E3: CA       DEXA:00 X:07 Y:FF S:F7 P:nvubdIZC 
        $90E4: 10 EC    BPL $90D2A:00 X:06 Y:FF S:F7 P:nvubdIzC 
        $90D2: 86 07    STX $07 = #$07A:00 X:06 Y:FF S:F7 P:nvubdIzC 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:FF S:F7 P:nvubdIzC 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:FF S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06FF = #$00A:00 X:06 Y:FF S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:FF S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:FE S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:FE S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:FE S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:FE S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06FE = #$00A:00 X:06 Y:FE S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:FE S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:FD S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:FD S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:FD S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:FD S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06FD = #$00A:00 X:06 Y:FD S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:FD S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:FC S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:FC S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:FC S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:FC S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06FC = #$00A:00 X:06 Y:FC S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:FC S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:FB S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:FB S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:FB S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:FB S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06FB = #$00A:00 X:06 Y:FB S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:FB S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:FA S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:FA S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:FA S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:FA S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06FA = #$00A:00 X:06 Y:FA S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:FA S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:F9 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:F9 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:F9 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:F9 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06F9 = #$00A:00 X:06 Y:F9 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:F9 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:F8 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:F8 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:F8 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:F8 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06F8 = #$00A:00 X:06 Y:F8 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:F8 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:F7 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:F7 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:F7 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:F7 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06F7 = #$00A:00 X:06 Y:F7 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:F7 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:F6 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:F6 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:F6 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:F6 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06F6 = #$00A:00 X:06 Y:F6 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:F6 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:F5 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:F5 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:F5 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:F5 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06F5 = #$00A:00 X:06 Y:F5 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:F5 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:F4 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:F4 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:F4 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:F4 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06F4 = #$00A:00 X:06 Y:F4 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:F4 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:F3 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:F3 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:F3 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:F3 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06F3 = #$00A:00 X:06 Y:F3 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:F3 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:F2 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:F2 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:F2 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:F2 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06F2 = #$00A:00 X:06 Y:F2 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:F2 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:F1 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:F1 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:F1 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:F1 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06F1 = #$00A:00 X:06 Y:F1 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:F1 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:F0 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:F0 S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:F0 S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:F0 S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06F0 = #$00A:00 X:06 Y:F0 S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:F0 S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:EF S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:EF S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:EF S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:EF S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06EF = #$00A:00 X:06 Y:EF S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:EF S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:EE S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:EE S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:EE S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:EE S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06EE = #$00A:00 X:06 Y:EE S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:EE S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:ED S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:ED S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:ED S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:ED S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06ED = #$00A:00 X:06 Y:ED S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:ED S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:EC S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:EC S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:EC S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:EC S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06EC = #$00A:00 X:06 Y:EC S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:EC S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:EB S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:EB S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:EB S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:EB S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06EB = #$00A:00 X:06 Y:EB S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:EB S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:EA S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:EA S:F7 P:NvubdIzc 
        $90D4: E0 01    CPX #$01A:00 X:06 Y:EA S:F7 P:NvubdIzc 
        $90D6: D0 04    BNE $90DCA:00 X:06 Y:EA S:F7 P:nvubdIzC 
        $90DC: 91 06    STA ($06),Y @ $06EA = #$00A:00 X:06 Y:EA S:F7 P:nvubdIzC 
        $90DE: 88       DEYA:00 X:06 Y:EA S:F7 P:nvubdIzC 
        $90DF: C0 FF    CPY #$FFA:00 X:06 Y:E9 S:F7 P:NvubdIzC 
        $90E1: D0 F1    BNE $90D4A:00 X:06 Y:E9 S:F7 P:NvubdIzc 
